inter_id,inter_name,eight_direction,adjacent_inter_spacing_m
011ww6v1ycc00001,亓双线与亓双线路口,7,210.88
011ww6v1ydz00001,谷岭路与无名道路路口,3,358.56
011ww6v1ydz00001,谷岭路与无名道路路口,7,138.25
011ww6v1yjd00001,无名道路与无名道路路口,5,325.9
011ww6v1yje00001,无名道路与无名道路路口,1,94.97
011ww6v1ym800001,无名道路与李付路路口,1,229.17
011ww6v1ytu00001,谷岭路与李付路路口,1,426.58
011ww6v1ytu00001,谷岭路与李付路路口,3,1616.8
011ww6v1ytu00001,谷岭路与李付路路口,5,324.14
011ww6v1ytu00001,谷岭路与李付路路口,7,358.56
011ww6v1zq400001,无名道路与李付路路口,1,655.12
011ww6v1zq400001,无名道路与李付路路口,7,826.6
011ww6v27mt00001,廉罗线与廉罗线路口,2,424.26
011ww6v2eb800001,廉罗线与无名道路路口,2,1703.72
011ww6v2eb800001,廉罗线与无名道路路口,6,424.26
011ww6v2jg100001,演旧线与演旧线路口,3,2846.07
011ww6v2wns00001,演旧线与无名道路路口,3,1558.31
011ww6v2wns00001,演旧线与无名道路路口,6,1703.72
011ww6v2wns00001,演旧线与无名道路路口,7,3781.6
011ww6v2zpv00001,无名道路与无名道路路口,1,741.18
011ww6v31r800001,无名道路与无名道路路口,3,1461.3
011ww6v33td00001,无名道路与无名道路路口,3,373.49
011ww6v38gj00001,无名道路与孝双线路口,2,447.95
011ww6v38gj00001,无名道路与孝双线路口,7,1461.3
011ww6v38xg00001,无名道路与无名道路路口,1,597.52
011ww6v38xg00001,无名道路与无名道路路口,3,801.34
011ww6v38xg00001,无名道路与无名道路路口,5,1036.21
011ww6v398800001,无名道路与无名道路路口,3,523.74
011ww6v398800001,无名道路与无名道路路口,7,373.49
011ww6v39sd00001,无名道路与孝双线路口,2,1067.73
011ww6v39sd00001,无名道路与孝双线路口,7,523.74
011ww6v3bqk00001,无名道路与李付路路口,1,359.98
011ww6v3bqk00001,无名道路与李付路路口,3,1023.24
011ww6v3bqk00001,无名道路与李付路路口,5,1081.7
011ww6v3bqk00001,无名道路与李付路路口,7,801.34
011ww6v3byx00001,无名道路与李付路路口,1,268.74
011ww6v3byx00001,无名道路与李付路路口,3,875.8
011ww6v3c8600001,无名道路与无名道路路口,3,794.91
011ww6v3c8600001,无名道路与无名道路路口,5,597.52
011ww6v3cqv00001,无名道路与李付路路口,1,1479.6
011ww6v3cqv00001,无名道路与李付路路口,5,628.72
011ww6v3cqv00001,无名道路与李付路路口,7,794.91
011ww6v3eqs00001,岔口,1,12825.26
011ww6v3erq00001,无名道路与无名道路路口,3,218.88
011ww6v3fke00001,无名道路与无名道路路口,1,356.42
011ww6v3fut00001,无名道路与无名道路路口,1,227.28
011ww6v3fut00001,无名道路与无名道路路口,3,336.33
011ww6v3fut00001,无名道路与无名道路路口,5,356.42
011ww6v3fut00001,无名道路与无名道路路口,7,532.99
011ww6v3fzm00001,无名道路与李付路路口,5,901.65
011ww6v3fzm00001,无名道路与李付路路口,7,336.33
011ww6v3g0s00001,无名道路与孝双线路口,2,169.74
011ww6v3g0s00001,无名道路与孝双线路口,3,532.99
011ww6v3g3h00001,张贾路与孝双线路口,2,177.06
011ww6v3g3h00001,张贾路与孝双线路口,3,454.67
011ww6v3g3h00001,张贾路与孝双线路口,7,218.88
011ww6v3g9u00001,孝双线与临渠路路口,2,190.75
011ww6v3gbn00001,平阴南立交与平阴南立交路口,6,426.85
011ww6v3gbr00001,平阴南立交与平阴南立交路口,3,1041.02
011ww6v3gfm00001,平阴南立交与无名道路路口,1,119.46
011ww6v3gfm00001,平阴南立交与无名道路路口,6,3770.0
011ww6v3gfm00001,平阴南立交与无名道路路口,8,1285.67
011ww6v3gkc00001,张贾路与无名道路路口,1,361.58
011ww6v3gkc00001,张贾路与无名道路路口,3,345.7
011ww6v3gkc00001,张贾路与无名道路路口,5,227.28
011ww6v3gkc00001,张贾路与无名道路路口,7,454.67
011ww6v3gpx00001,张贾路与李付路路口,3,292.77
011ww6v3gpx00001,张贾路与李付路路口,5,204.83
011ww6v3gpx00001,张贾路与李付路路口,7,54.9
011ww6v3gr000001,张贾路与张贾路路口,7,290.8
011ww6v3guu00001,无名道路与无名道路路口,5,361.58
011ww6v3gy700001,无名道路与无名道路路口,1,130.59
011ww6v3gzg00001,李付路与李付路路口,5,373.13
011ww6v3jff00001,演旧线与廉罗线路口,1,1378.11
011ww6v3jff00001,演旧线与廉罗线路口,3,926.39
011ww6v3jff00001,演旧线与廉罗线路口,7,1558.31
011ww6v3mfk00001,演旧线与无名道路路口,1,868.65
011ww6v3mfk00001,演旧线与无名道路路口,3,372.51
011ww6v3mfk00001,演旧线与无名道路路口,7,926.39
011ww6v3mvk00001,演旧线与A33县道路口,3,1078.92
011ww6v3r6900001,无名道路与无名道路路口,5,868.65
011ww6v3sm200001,岔口,4,151.09
011ww6v3smy00001,平阴南立交与G35济广高速路口,4,442.5
011ww6v3sn500001,平阴南立交与G35济广高速路口,3,706.44
011ww6v3tyn00001,A33县道与无名道路路口,1,229.8
011ww6v3tyn00001,A33县道与无名道路路口,3,684.72
011ww6v3tyn00001,A33县道与无名道路路口,7,1451.44
011ww6v3u4s00001,无名道路与临渠路路口,1,382.52
011ww6v3u4s00001,无名道路与临渠路路口,3,492.91
011ww6v3u4s00001,无名道路与临渠路路口,5,119.46
011ww6v3uf800001,汇丰街与无名道路路口,1,389.87
011ww6v3uf800001,汇丰街与无名道路路口,3,211.36
011ww6v3uf800001,汇丰街与无名道路路口,5,382.52
011ww6v3und00001,无名道路与无名道路路口,3,197.79
011ww6v3und00001,无名道路与无名道路路口,5,130.59
011ww6v3und00001,无名道路与无名道路路口,7,492.91
011ww6v3usr00001,汇丰街与无名道路路口,2,435.57
011ww6v3usr00001,汇丰街与无名道路路口,3,353.72
011ww6v3usr00001,汇丰街与无名道路路口,7,211.36
011ww6v3uxq00001,无名道路与105国道路口,4,327.13
011ww6v3uxq00001,无名道路与105国道路口,7,353.72
011ww6v3v6u00001,无名道路与无名道路路口,1,286.27
011ww6v3v6u00001,无名道路与无名道路路口,3,365.28
011ww6v3vge00001,无名道路与临渠路路口,1,435.37
011ww6v3vge00001,无名道路与临渠路路口,5,676.14
011ww6v3vgx00001,A33县道与临渠路路口,3,463.74
011ww6v3vgx00001,A33县道与临渠路路口,5,93.82
011ww6v3vgx00001,A33县道与临渠路路口,7,684.72
011ww6v3vmu00001,无名道路与无名道路路口,2,103.62
011ww6v3vmu00001,无名道路与无名道路路口,7,365.28
011ww6v3vw200001,无名道路与105国道路口,5,511.48
011ww6v3vw200001,无名道路与105国道路口,6,539.19
011ww6v3vz500001,汇九街与105国道路口,3,636.97
011ww6v3vz500001,汇九街与105国道路口,6,210.88
011ww6v3wq400001,无名道路与无名道路路口,1,677.71
011ww6v3wq400001,无名道路与无名道路路口,4,1497.06
011ww6v3xqq00001,无名道路与无名道路路口,5,677.71
011ww6v3ye300001,无名道路与赵孝路路口,1,181.75
011ww6v3ye300001,无名道路与赵孝路路口,3,509.0
011ww6v3ye300001,无名道路与赵孝路路口,5,341.55
011ww6v3ygg00001,赵孝路与赵孝路路口,1,736.23
011ww6v3ygg00001,赵孝路与赵孝路路口,5,181.75
011ww6v3yp300001,汇东大街与105国道路口,3,160.38
011ww6v3yp300001,汇东大街与105国道路口,5,122.85
011ww6v3yp300001,汇东大街与105国道路口,7,463.74
011ww6v3yx800001,汇民街与105国道路口,1,359.11
011ww6v3yx800001,汇民街与105国道路口,3,638.61
011ww6v3yx800001,汇民街与105国道路口,5,278.32
011ww6v3yx800001,汇民街与105国道路口,7,509.0
011ww6v3zpf00001,105国道与105国道路口,1,4534.04
011ww6v3zpf00001,105国道与105国道路口,5,359.11
011ww6v3zpv00001,无名道路与105国道路口,3,664.81
011ww6v3zxy00001,无名道路与105国道路口,3,695.88
011ww6v4j6q00001,无名道路与无名道路路口,3,762.17
011ww6v4j6q00001,无名道路与无名道路路口,7,633.59
011ww6v4pph00001,无名道路与无名道路路口,1,351.19
011ww6v4pxx00001,无名道路与无名道路路口,5,351.19
011ww6v4pz800001,无名道路与无名道路路口,1,121.9
011ww6v4pz800001,无名道路与无名道路路口,8,342.17
011ww6v4pzw00001,无名道路与105国道路口,4,1580.54
011ww6v4pzw00001,无名道路与105国道路口,5,121.9
011ww6v4pzw00001,无名道路与105国道路口,8,2515.81
011ww6v4q6u00001,谷岭路与105国道路口,7,1616.8
011ww6v4q6u00001,谷岭路与105国道路口,8,1029.23
011ww6v4r2f00001,无名道路与105国道路口,3,329.06
011ww6v4r7d00001,无名道路与无名道路路口,1,1477.52
011ww6v4r7d00001,无名道路与无名道路路口,3,301.04
011ww6v4rq400001,无名道路与无名道路路口,1,484.63
011ww6v4rq400001,无名道路与无名道路路口,3,444.67
011ww6v4x3d00001,无名道路与无名道路路口,7,1074.78
011ww6v5r8y00001,无名道路与无名道路路口,1,197.09
011ww6v5rut00001,无名道路与无名道路路口,1,120.38
011ww6v60q900001,无名道路与无名道路路口,4,342.17
011ww6v60q900001,无名道路与无名道路路口,7,1023.24
011ww6v60vt00001,无名道路与105国道路口,4,641.36
011ww6v60vt00001,无名道路与105国道路口,7,875.8
011ww6v61sr00001,无名道路与105国道路口,3,603.01
011ww6v61sr00001,无名道路与105国道路口,5,510.79
011ww6v62bg00001,无名道路与无名道路路口,1,505.03
011ww6v62n700001,无名道路与无名道路路口,1,935.49
011ww6v62n700001,无名道路与无名道路路口,5,484.63
011ww6v639m00001,无名道路与无名道路路口,1,648.44
011ww6v639m00001,无名道路与无名道路路口,3,371.83
011ww6v639m00001,无名道路与无名道路路口,5,505.03
011ww6v639m00001,无名道路与无名道路路口,7,603.01
011ww6v63sm00001,无名道路与无名道路路口,1,636.66
011ww6v63sm00001,无名道路与无名道路路口,3,370.46
011ww6v63sm00001,无名道路与无名道路路口,5,1477.52
011ww6v63sm00001,无名道路与无名道路路口,7,371.83
011ww6v63xk00001,张贾路与张贾路路口,1,330.82
011ww6v63xk00001,张贾路与张贾路路口,3,485.29
011ww6v63xk00001,张贾路与张贾路路口,5,935.49
011ww6v63xk00001,张贾路与张贾路路口,7,370.46
011ww6v64fe00001,张贾路与张贾路路口,3,866.65
011ww6v64fe00001,张贾路与张贾路路口,4,731.02
011ww6v651y00001,张贾路与105国道路口,4,211.31
011ww6v651y00001,张贾路与105国道路口,7,292.77
011ww6v65bf00001,汇通大街与105国道路口,1,1698.05
011ww6v65bf00001,汇通大街与105国道路口,3,324.54
011ww6v65bf00001,汇通大街与105国道路口,4,421.33
011ww6v65bf00001,汇通大街与105国道路口,7,782.86
011ww6v65g300001,汇通大街与振兴路路口,1,283.29
011ww6v65g300001,汇通大街与振兴路路口,3,799.32
011ww6v669r00001,张贾路与玛钢路路口,1,559.86
011ww6v669r00001,张贾路与玛钢路路口,7,866.65
011ww6v669x00001,张贾路与无名道路路口,3,380.8
011ww6v669x00001,张贾路与无名道路路口,5,648.44
011ww6v66pt00001,张贾路与张贾路路口,1,295.46
011ww6v66pt00001,张贾路与张贾路路口,5,330.82
011ww6v66sy00001,张贾路与无名道路路口,3,384.48
011ww6v66sy00001,张贾路与无名道路路口,5,636.66
011ww6v66sy00001,张贾路与无名道路路口,7,380.8
011ww6v66xu00001,张贾路与张贾路路口,1,542.26
011ww6v66xu00001,张贾路与张贾路路口,5,295.46
011ww6v66xu00001,张贾路与张贾路路口,7,384.48
011ww6v679v00001,无名道路与玛钢路路口,1,1158.36
011ww6v679v00001,无名道路与玛钢路路口,3,403.65
011ww6v679v00001,无名道路与玛钢路路口,5,559.86
011ww6v679v00001,无名道路与玛钢路路口,7,1123.86
011ww6v67t500001,无名道路与无名道路路口,1,548.72
011ww6v67t500001,无名道路与无名道路路口,3,400.2
011ww6v67t500001,无名道路与无名道路路口,7,408.54
011ww6v697m00001,张贾路与张贾路路口,1,119.63
011ww6v697m00001,张贾路与张贾路路口,3,207.25
011ww6v69e500001,张贾路与张贾路路口,1,458.97
011ww6v69e500001,张贾路与张贾路路口,3,680.0
011ww6v69e500001,张贾路与张贾路路口,5,119.63
011ww6v69e500001,张贾路与张贾路路口,7,485.29
011ww6v69mh00001,张贾路与张贾路路口,3,671.96
011ww6v69mh00001,张贾路与张贾路路口,7,207.25
011ww6v6c2s00001,无名道路与无名道路路口,1,694.21
011ww6v6c2s00001,无名道路与无名道路路口,3,243.72
011ww6v6c6d00001,张贾路与张贾路路口,1,57.35
011ww6v6c6d00001,张贾路与张贾路路口,7,671.96
011ww6v6c6t00001,无名道路与张贾路路口,3,1817.6
011ww6v6c6t00001,无名道路与张贾路路口,5,57.35
011ww6v6d7500001,无名道路与无名道路路口,5,458.97
011ww6v6d7g00001,无名道路与无名道路路口,1,176.1
011ww6v6deu00001,无名道路与无名道路路口,1,509.64
011ww6v6deu00001,无名道路与无名道路路口,3,643.72
011ww6v6deu00001,无名道路与无名道路路口,5,176.1
011ww6v6e8300001,无名道路与无名道路路口,1,778.97
011ww6v6e8300001,无名道路与无名道路路口,3,481.14
011ww6v6e8300001,无名道路与无名道路路口,5,542.26
011ww6v6ekn00001,无名道路与无名道路路口,1,436.03
011ww6v6ekn00001,无名道路与无名道路路口,3,649.31
011ww6v6ekn00001,无名道路与无名道路路口,5,509.64
011ww6v6f9100001,无名道路与无名道路路口,1,505.25
011ww6v6f9100001,无名道路与无名道路路口,3,566.09
011ww6v6f9100001,无名道路与无名道路路口,5,694.21
011ww6v6fmw00001,无名道路与无名道路路口,1,500.26
011ww6v6fmw00001,无名道路与无名道路路口,7,1209.8
011ww6v6g3700001,无名道路与无名道路路口,1,795.97
011ww6v6g3700001,无名道路与无名道路路口,3,568.97
011ww6v6g3700001,无名道路与无名道路路口,5,505.25
011ww6v6gq000001,无名道路与无名道路路口,1,806.31
011ww6v6gq000001,无名道路与无名道路路口,3,771.05
011ww6v6gq000001,无名道路与无名道路路口,5,500.26
011ww6v6h0n00001,无名道路与105国道路口,4,231.6
011ww6v6h0n00001,无名道路与105国道路口,7,197.79
011ww6v6h5r00001,振兴路与振兴路路口,1,253.91
011ww6v6h5r00001,振兴路与振兴路路口,5,283.29
011ww6v6het00001,振兴路与振兴路路口,1,650.69
011ww6v6het00001,振兴路与振兴路路口,5,253.91
011ww6v6jsp00001,汇九街与振兴路路口,1,202.5
011ww6v6jsp00001,汇九街与振兴路路口,3,779.94
011ww6v6jsp00001,汇九街与振兴路路口,5,650.69
011ww6v6jsp00001,汇九街与振兴路路口,7,636.97
011ww6v6kt800001,岔口,1,591.44
011ww6v6md300001,汇九街与玛钢路路口,1,512.73
011ww6v6md300001,汇九街与玛钢路路口,3,422.22
011ww6v6md300001,汇九街与玛钢路路口,5,1158.36
011ww6v6md300001,汇九街与玛钢路路口,7,779.94
011ww6v6mmz00001,汇九街与盛威路路口,1,300.0
011ww6v6mmz00001,汇九街与盛威路路口,3,432.3
011ww6v6mmz00001,汇九街与盛威路路口,7,422.22
011ww6v6myn00001,无名道路与盛威路路口,1,285.9
011ww6v6myn00001,无名道路与盛威路路口,3,432.18
011ww6v6n0900001,汇东大街与汇东大街路口,3,461.76
011ww6v6n0900001,汇东大街与汇东大街路口,7,160.38
011ww6v6nh300001,汇东大街与振兴路路口,1,667.01
011ww6v6nh300001,汇东大街与振兴路路口,5,202.5
011ww6v6nh300001,汇东大街与振兴路路口,7,461.76
011ww6v6nkt00001,汇民街与振兴路路口,3,751.86
011ww6v6nkt00001,汇民街与振兴路路口,5,221.56
011ww6v6nkt00001,汇民街与振兴路路口,7,638.61
011ww6v6pjh00001,无名道路与无名道路路口,1,278.65
011ww6v6pjh00001,无名道路与无名道路路口,3,725.93
011ww6v6pjh00001,无名道路与无名道路路口,5,445.46
011ww6v6pjh00001,无名道路与无名道路路口,7,664.81
011ww6v6ptd00001,无名道路与无名道路路口,1,756.16
011ww6v6ptd00001,无名道路与无名道路路口,3,700.41
011ww6v6ptd00001,无名道路与无名道路路口,5,278.65
011ww6v6ptd00001,无名道路与无名道路路口,7,695.88
011ww6v6q6u00001,汇民街与玛钢路路口,5,512.73
011ww6v6q6u00001,汇民街与玛钢路路口,7,751.86
011ww6v6q6u00002,汇民街与无名道路路口,1,420.92
011ww6v6q6u00002,汇民街与无名道路路口,3,416.68
011ww6v6qqm00001,汇民街与盛威路路口,3,442.29
011ww6v6qqm00001,汇民街与盛威路路口,5,1727.28
011ww6v6qqm00001,汇民街与盛威路路口,7,431.19
011ww6v6r5400001,无名道路与无名道路路口,1,231.96
011ww6v6r5400001,无名道路与无名道路路口,5,420.92
011ww6v6r5400001,无名道路与无名道路路口,7,725.93
011ww6v6r7n00001,无名道路与无名道路路口,1,453.98
011ww6v6r7n00001,无名道路与无名道路路口,5,231.96
011ww6v6r7n00001,无名道路与无名道路路口,7,700.41
011ww6v6rqs00001,无名道路与无名道路路口,3,453.39
011ww6v6sc100001,无名道路与无名道路路口,1,356.68
011ww6v6sc100001,无名道路与无名道路路口,3,440.74
011ww6v6sc100001,无名道路与无名道路路口,5,778.97
011ww6v6sht00001,无名道路与无名道路路口,5,436.03
011ww6v6su800001,无名道路与无名道路路口,7,440.74
011ww6v6t3k00001,无名道路与无名道路路口,1,332.18
011ww6v6t3k00001,无名道路与无名道路路口,3,325.18
011ww6v6t3k00001,无名道路与无名道路路口,5,356.68
011ww6v6t3k00001,无名道路与无名道路路口,7,432.3
011ww6v6tct00001,无名道路与无名道路路口,1,877.67
011ww6v6tct00001,无名道路与无名道路路口,3,347.44
011ww6v6tct00001,无名道路与无名道路路口,5,332.18
